"DAY_OF_MONTH","DAY_OF_WEEK","OP_CARRIER_AIRLINE_ID","OP_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_DEL15","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE"
"99683",6,1,19805,2,431,13204,11278,1,"0",0,0,759
"441257",23,4,20398,10,3373,11298,15411,1,"0",0,0,102
"462040",24,5,19977,14,776,13930,13204,1,"0",0,0,1005
"360724",19,7,20409,4,1012,13930,10721,2,"0",0,0,867
"311907",17,5,19393,15,523,10821,12892,1,"0",0,0,2329
"576693",30,4,19805,2,3,12478,12892,1,"0",0,0,2475
"388382",21,2,20397,12,5189,11057,12323,1,"1",0,0,185
"171760",9,4,19393,15,1190,13931,10821,1,"0",0,0,159
"406472",22,3,20452,17,4403,13931,12953,1,"0",0,0,296
"410177",22,3,20397,12,5358,13577,11057,1,"0",0,0,157
"465329",25,6,19790,5,809,10397,12323,1,"0",0,0,377
"408548",22,3,19393,15,1228,13198,11278,1,"0",0,0,949
"7817",1,3,19790,5,1631,12892,11278,1,"0",0,0,2311
"179446",10,5,19393,15,1955,13204,10423,1,"0",0,0,994
"403466",22,3,20409,4,1139,10721,10423,1,"0",0,0,1698
"324207",17,5,20304,13,4109,11433,12197,2,"1",0,0,505
"307574",16,4,20398,10,3342,10434,13930,1,"0",0,0,632
"74193",4,6,20304,13,3529,13487,10627,1,"0",0,0,386
"9559",1,3,19393,15,3540,15304,11292,1,"0",0,0,1506
"380389",20,1,19790,5,1695,14869,13487,1,"0",0,0,991
"238342",13,1,19393,15,952,10693,13198,1,"0",0,0,491
"530403",28,2,19790,5,2359,13930,13487,1,"0",0,0,334
"349081",19,7,20304,13,3773,14252,14869,1,"0",0,0,521
"580136",31,5,19930,3,691,11884,14747,1,"0",0,0,224
"286581",15,3,19930,3,161,10165,10299,2,"1",0,0,1192
"573529",30,4,19977,14,2149,14492,11292,1,"0",0,0,1436
"225721",12,7,19690,9,211,12402,12173,1,"1",0,0,216
"249289",13,1,19805,2,527,13930,12953,1,"0",0,0,733
"247788",13,1,20363,1,5066,12953,14122,1,"0",0,0,335
"73272",4,6,19805,2,824,11278,11057,1,"0",0,0,331
"390448",21,2,20304,13,5824,12266,10693,1,"0",0,0,657
"455484",24,5,20452,17,4558,11624,13303,1,"0",0,0,126
"561137",30,4,19977,14,557,12266,11618,1,"0",0,0,1400
"496011",26,7,20416,11,185,11042,12892,2,"0",0,0,2052
"358408",19,7,19977,14,1890,14831,11292,1,"0",0,0,948
"133309",7,2,20398,10,3404,13303,14685,1,"0",0,0,440
"87621",5,7,19393,15,182,13204,14843,1,"0",0,0,1189
"580685",31,5,19805,2,1743,14107,11292,2,"1",0,0,602
"579454",31,5,20409,4,1185,12478,14492,1,"0",0,0,427
"391886",21,2,19805,2,866,13930,14107,1,"0",0,0,1440
"177039",9,4,19393,15,1694,12892,10821,1,"0",0,0,2329
"285273",15,3,20363,1,5081,15016,13487,1,"0",0,0,448
"141592",8,3,19805,2,1790,11057,14100,1,"0",0,0,449
"340836",18,6,19977,14,2469,14635,11618,2,"1",0,0,1068
"370982",20,1,19805,2,1393,15304,13930,1,"0",0,0,1011
"546866",29,3,19790,5,885,11986,10397,2,"0",0,0,640
"61607",4,6,19930,3,1122,14747,13930,2,"1",0,0,1721
"345391",18,6,20363,1,5155,12478,12264,2,"1",0,0,228
"190415",10,5,20452,17,4567,14100,12266,1,"0",0,0,1325
"535628",28,2,19930,3,357,14771,14747,1,"0",0,0,679
"170559",9,4,19977,14,1869,11292,14570,1,"0",0,0,804
"109450",6,1,19393,15,743,13830,12173,1,"0",0,0,100
"393586",21,2,19977,14,725,14107,12266,1,"0",0,0,1009
"527226",28,2,19393,15,2207,14107,12889,1,"0",0,0,255
"104832",6,1,19805,2,1534,13930,14492,1,"0",0,0,646
"380742",20,1,19790,5,2022,11433,10397,1,"0",0,0,594
"418251",22,3,19977,14,236,10397,12264,2,"1",0,0,534
"435667",23,4,20452,17,5912,13930,10721,1,"1",0,0,867
"538350",29,3,20366,6,4488,12266,12896,1,"0",0,0,458
"279630",15,3,19805,2,1164,11298,12953,1,"0",0,0,1389
"314813",17,5,19977,14,2411,14771,14107,1,"0",0,0,651
"440299",23,4,20452,17,3597,11618,11193,1,"0",0,0,569
"174739",9,4,19805,2,2581,13495,12892,1,"0",0,0,1670
"379715",20,1,19790,5,1100,10599,10397,2,"1",0,0,134
"132447",7,2,19790,5,2014,15096,10397,1,"0",0,0,794
"436761",23,4,19393,15,560,11259,15016,1,"0",0,0,546
"424899",23,4,19790,5,736,11298,13487,1,"0",0,0,852
"327197",17,5,19790,5,375,13487,10397,2,"1",0,0,907
"33795",2,4,19977,14,2104,11292,14679,1,"0",0,0,853
"266717",14,2,19977,14,2195,10721,12266,2,"1",0,0,1597
"110259",6,1,19393,15,206,14869,14107,1,"0",0,0,507
"108109",6,1,19393,15,875,11292,15016,1,"0",0,0,770
"288246",15,3,19790,5,1205,10397,14730,1,"0",0,0,321
"542777",29,3,19393,15,1470,12889,14570,1,"0",0,0,345
"450588",24,5,20378,16,5751,14674,14107,1,"0",0,0,370
"237595",13,1,20452,17,3690,11292,13158,1,"0",0,0,563
"420223",22,3,19805,2,2131,12953,10721,1,"0",0,0,184
"167713",9,4,19977,14,1242,12266,11298,1,"0",0,0,224
"420048",22,3,19805,2,409,11057,14679,1,"0",0,0,2077
"326719",17,5,20436,7,2300,11298,14100,1,"0",0,0,1303
"448126",24,5,19393,15,946,11540,10423,1,"0",0,0,528
"420001",22,3,19805,2,2671,14679,14107,1,"0",0,0,304
"565266",30,4,19393,15,1105,13232,11433,1,"0",0,0,228
"268819",14,2,19393,15,1930,11292,12191,1,"0",0,0,883
"344245",18,6,20304,13,5759,14771,13487,1,"0",0,0,1589
"123349",7,2,19790,5,2495,14683,10397,1,"0",0,0,874
"431564",23,4,20397,12,5224,11823,11057,1,"0",0,0,460
"29948",2,4,20378,16,6132,12266,11057,2,"1",0,0,912
"267126",14,2,19977,14,1644,12266,13204,1,"0",0,0,854
"224180",12,7,20304,13,4151,13377,10397,1,"0",0,0,448
"25580",2,4,19805,2,364,11298,14831,2,"0",0,0,1438
"392016",21,2,19805,2,1918,13931,11057,2,"0",0,0,290
"491998",26,7,19805,2,373,10721,14100,1,"0",0,0,280
"74657",4,6,20304,13,4058,14771,14869,1,"0",0,0,599
"481607",26,7,19393,15,4031,12191,13204,1,"0",0,0,849
"351105",19,7,19393,15,5496,12889,10821,1,"0",0,0,2106
"6687",1,3,20416,11,505,10423,12889,1,"0",0,0,1090
"10185",1,3,19690,9,246,12173,13830,1,"0",0,0,100
"274260",15,3,19977,14,223,11292,14100,2,"1",0,0,1558
"71508",4,6,19393,15,2804,14107,14831,1,"0",0,0,621
"311030",16,4,19393,15,2099,10800,14831,1,"0",0,0,296
"87233",5,7,19393,15,6249,12889,14869,1,"0",0,0,368
"441928",23,4,19805,2,2435,14685,11298,1,"0",0,0,925
"532798",28,2,20363,1,5089,13931,12953,1,"0",0,0,296
"112552",6,1,19790,5,1681,10397,10721,1,"0",0,0,946
"448744",24,5,19393,15,1226,12892,14869,1,"0",0,0,590
"527801",28,2,19393,15,1218,14869,12889,1,"0",0,0,368
"580367",31,5,19930,3,1620,14057,12892,1,"0",0,0,834
"569982",30,4,19790,5,2237,13495,12892,1,"0",0,0,1670
"55989",3,5,19790,5,2370,14771,11433,1,"0",0,0,2079
"77834",5,7,20409,4,2968,11697,10397,1,"0",0,0,581
"501548",27,1,19790,5,677,13487,11057,1,"0",0,0,930
"9823",1,3,20398,10,4191,12478,14524,1,"0",0,0,288
"505727",27,1,19805,2,314,12892,13303,1,"0",0,0,2342
"587140",31,5,19977,14,2192,13930,14679,1,"0",0,0,1723
"205414",11,6,20398,10,4012,13303,11042,1,"0",0,0,1080
"36788",2,4,20409,4,1389,11618,14843,2,"0",0,0,1608
"417689",22,3,19977,14,788,11618,14908,1,"0",0,0,2434
"486213",26,7,19805,2,2764,14100,10721,1,"0",0,0,280
"427102",23,4,19790,5,2757,14771,12892,1,"0",0,0,337
"413563",22,3,20304,13,5764,14689,14771,2,"1",0,0,262
"11929",1,3,20304,13,3911,10849,14747,1,"0",0,0,543
"446173",24,5,20304,13,5060,13930,10431,2,"1",0,0,536
"238762",13,1,19393,15,1994,11259,10397,1,"0",0,0,721
"598597",31,5,19790,5,2628,14679,11433,1,"1",0,0,1956
"292426",16,4,19930,3,699,12266,14747,1,"0",0,0,1874
"585338",31,5,19790,5,1201,10397,12264,1,"0",0,0,534
"469127",25,6,19393,15,4658,10721,15016,1,"0",0,0,1047
"520697",28,2,19977,14,2302,11618,10849,1,"0",0,0,1882
"4368",1,3,20436,7,1423,13930,13303,1,"0",0,0,1197
"404760",22,3,19805,2,1845,14100,11697,1,"0",0,0,992
"441411",23,4,20409,4,134,14771,10721,1,"0",0,0,2704
"288197",15,3,19790,5,1168,11433,14635,1,"0",0,0,1084
"38376",2,4,20363,1,4852,12478,14321,1,"0",0,0,273
"293268",16,4,19790,5,332,12217,10397,1,"0",0,0,151
"32879",2,4,20304,13,5373,14771,11638,1,"0",0,0,158
"307491",16,4,20368,8,2511,14685,11193,1,"0",0,0,515
"316264",17,5,20363,1,5141,10397,13795,2,"1",0,0,399
"82123",5,7,19393,15,371,15016,14107,1,"0",0,0,1262
"424009",23,4,19930,3,1395,14771,14747,1,"0",0,0,679
"124338",7,2,19977,14,1975,13342,11292,2,"1",0,0,896
"74473",4,6,20304,13,3827,12266,11433,1,"0",0,0,1075
"480529",26,7,19805,2,417,14107,13204,1,"0",0,0,1849
"358750",19,7,19977,14,1117,12266,12892,1,"0",0,0,1379
"162911",9,4,20397,12,5198,11066,11278,1,"0",0,0,323
"117711",6,1,20452,17,4337,11278,10721,1,"0",0,0,399
"597460",31,5,19790,5,1612,10397,13930,1,"0",0,0,606
"84977",5,7,19977,14,1911,11697,12266,1,"0",0,0,966
"508838",27,1,20436,7,1138,13495,13204,1,"0",0,0,551
"399079",21,2,19393,15,826,10721,10821,1,"0",0,0,369
"90227",5,7,19805,2,749,13891,14107,1,"0",0,0,325
"381533",20,1,19790,5,2778,12953,10397,1,"0",0,0,762
"572330",30,4,20304,13,4295,13487,13076,1,"0",0,0,119
"240434",13,1,20378,16,5889,12896,14107,1,"0",0,0,588
"206366",11,6,19805,2,1025,13303,12478,1,"0",0,0,1089
"306943",16,4,19393,15,1413,14893,14679,1,"0",0,0,480
"598853",31,5,19790,5,2879,11433,12451,1,"1",0,0,813
"236254",13,1,19977,14,1257,11618,14771,1,"0",0,0,2565
"1784",1,3,19393,15,441,12758,12173,1,"0",0,0,163
"503754",27,1,19790,5,2720,11433,10423,1,"0",0,0,1149
"146250",8,3,19805,2,1475,11298,14635,1,"0",0,0,1017
"229094",12,7,19805,2,1822,14100,11057,1,"0",0,0,449
"77888",5,7,20409,4,1347,11278,14843,1,"0",0,0,1554
"192417",10,5,19805,2,1770,13360,11057,2,"1",0,0,490
"314156",17,5,19805,2,419,11057,15016,2,"1",0,0,575
"333647",18,6,19393,15,4414,14100,13232,1,"0",0,0,668
"419978",22,3,19805,2,2645,12953,13204,1,"0",0,0,950
"442270",23,4,19805,2,469,11057,11697,1,"0",0,0,632
"115454",6,1,20398,10,3905,13244,12953,1,"0",0,0,963
"412057",22,3,20304,13,3616,14122,13487,1,"0",0,0,726
"321614",17,5,20397,12,5275,13495,11057,1,"0",0,0,651
"74955",4,6,19977,14,2266,12266,14908,2,"0",0,0,1346
"447541",24,5,19393,15,1358,10821,11697,2,"1",0,0,925
"161584",9,4,19977,14,2293,12892,11292,1,"0",0,0,862
"545401",29,3,20397,12,5340,13139,11057,1,"0",0,0,175
"108663",6,1,19393,15,868,12889,15370,1,"0",0,0,1076
"423857",23,4,19930,3,806,13830,14679,1,"0",0,0,2541
"64107",4,6,20304,13,5442,14771,14262,1,"0",0,0,421
"160536",9,4,20304,13,4461,11898,13487,1,"0",0,0,284
"304261",16,4,19393,15,1769,11042,10397,1,"0",0,0,554
"525173",28,2,20304,13,5277,14696,13930,1,"0",0,0,84
"325089",17,5,20452,17,5978,12339,11433,1,"0",0,0,231
"374213",20,1,20416,11,1819,14893,12889,1,"0",0,0,397
"526809",28,2,19393,15,1775,13342,11042,1,"0",0,0,328
"460596",24,5,19790,5,2621,14747,14771,2,"1",0,0,679
"122503",7,2,19805,2,1218,11278,14107,1,"0",0,0,1979
"104447",6,1,20397,12,5472,10781,11057,1,"0",0,0,675
"166172",9,4,19790,5,1879,13495,12478,1,"0",0,0,1182
"207202",11,6,20452,17,4646,14100,13244,1,"0",0,0,875
"556042",29,3,19805,2,2291,12478,11057,1,"0",0,0,541
"121248",7,2,20378,16,6277,11193,12264,2,"1",0,0,388
"388879",21,2,19805,2,375,12451,11298,1,"0",0,0,918
"484246",26,7,20366,6,4263,15919,12266,1,"0",0,0,438
"20706",2,4,19790,5,413,11503,10397,1,"0",0,0,1312
"341291",18,6,20452,17,4572,12339,11057,2,"1",0,0,427
"588175",31,5,19977,14,510,12892,11618,1,"0",0,0,2454
"51160",3,5,19393,15,1511,14843,10821,1,"0",0,0,1565
"69677",4,6,19805,2,1272,13303,10529,1,"0",0,0,1194
"589952",31,5,19393,15,1552,11540,14679,1,"0",0,0,636
"167341",9,4,19790,5,2977,10397,10721,1,"0",0,0,946
"462600",24,5,19977,14,246,13930,15304,1,"0",0,0,1011
"280989",15,3,19690,9,594,12982,12173,1,"0",0,0,102
"91280",5,7,19977,14,581,11618,14107,1,"0",0,0,2133
"463290",25,6,20366,6,4432,12266,10781,1,"0",0,0,253
"139767",8,3,19393,15,4194,14908,12889,1,"0",0,0,226
"93661",5,7,19930,3,349,12892,14747,2,"1",0,0,954
"257306",14,2,20363,1,5346,10821,14492,1,"0",0,0,255
"416303",22,3,19805,2,746,14635,11278,1,"0",0,0,892
"109623",6,1,19393,15,935,14107,11259,1,"0",0,0,879
"232532",13,1,20398,10,3670,13303,14524,2,"1",0,0,825
"100742",6,1,20304,13,3578,13487,13871,1,"0",0,0,282
"54243",3,5,19790,5,336,13487,14635,2,"1",0,0,1416
"182212",10,5,19930,3,110,14771,12478,1,"0",0,0,2586
"489461",26,7,19977,14,1641,13930,11986,1,"0",0,0,137
"581322",31,5,20304,13,5516,14893,14771,2,"1",0,0,86
"589353",31,5,19393,15,1512,10821,13232,1,"0",0,0,611
"231018",12,7,19977,14,348,13830,13930,2,"0",0,0,4184
"394407",21,2,20452,17,3709,13930,11066,1,"0",0,0,296
"114481",6,1,20452,17,6134,10721,12953,1,"1",0,0,184
"516984",27,1,19977,14,1964,12264,14747,1,"0",0,0,2306
"82444",5,7,20378,16,5734,12191,11298,1,"0",0,0,247
"411144",22,3,20416,11,256,14635,10721,1,"0",0,0,1249
"385293",21,2,19790,5,812,10397,13930,1,"0",0,0,606
"102993",6,1,19393,15,1649,10529,13204,1,"0",0,0,1050
"582991",31,5,20397,12,5255,14492,14122,1,"0",0,0,328
"234801",13,1,19790,5,1208,13487,14635,2,"1",0,0,1416
"218230",12,7,19393,15,3889,11278,13495,1,"0",0,0,969
"224192",12,7,20304,13,4158,14869,12954,1,"1",0,0,588
"272430",15,3,19805,2,518,11298,11057,2,"1",0,0,936
"18680",2,4,20409,4,317,10721,12478,1,"0",0,0,187
"295251",16,4,20378,16,5928,12954,14107,1,"0",0,0,355
"581937",31,5,20452,17,4488,11057,11066,1,"0",0,0,347
"580789",31,5,19805,2,1832,14122,12953,1,"0",0,0,335
"38018",2,4,20452,17,4429,13198,11278,1,"0",0,0,949
"310570",16,4,19977,14,204,12889,11618,1,"0",0,0,2227
"29767",2,4,20398,10,4162,10792,13930,2,"1",0,0,473
"344977",18,6,19977,14,644,10423,11292,1,"0",0,0,775
"50288",3,5,19393,15,3131,13796,12892,1,"0",0,0,337
"91658",5,7,19977,14,212,13930,13303,1,"0",0,0,1197
"242034",13,1,20416,11,572,12889,10800,1,"0",0,0,223
"30614",2,4,19805,2,660,11298,14570,1,"0",0,0,1345
"342436",18,6,19805,2,431,11278,13204,1,"0",0,0,759
"487030",26,7,19790,5,1252,13931,10397,1,"0",0,0,516
"508448",27,1,19805,2,1920,14100,13930,1,"0",0,0,678
"158538",9,4,19805,2,2787,10693,11298,1,"0",0,0,631
"248439",13,1,20409,4,254,11278,10721,1,"0",0,0,399
"112068",6,1,20416,11,1819,14893,12889,1,"0",0,0,397
"227083",12,7,20452,17,6104,11066,12478,1,"0",0,0,483
"97490",6,1,20368,8,2855,15380,14082,2,"1",0,0,1245
"78932",5,7,20436,7,2307,14100,10693,1,"0",0,0,675
"177107",9,4,19393,15,1764,12892,14771,1,"0",0,0,337
"365220",20,1,19930,3,1567,14262,14747,1,"0",0,0,987
"482374",26,7,19393,15,5451,13232,12889,1,"0",0,0,1521
"221489",12,7,20397,12,5282,11057,11995,1,"0",0,0,83
"117161",6,1,19790,5,764,13342,10397,1,"0",0,0,669
"404348",22,3,19930,3,1420,14747,10693,1,"0",0,0,1978
"409357",22,3,20363,1,4892,11433,15412,1,"0",0,0,443
"494351",26,7,20378,16,6009,10423,12264,1,"0",0,0,1297
"258808",14,2,19805,2,1056,12953,11298,1,"0",0,0,1389
"357214",19,7,19790,5,1060,11433,11697,1,"0",0,0,1127
"202165",11,6,19393,15,3992,14747,13796,2,"1",0,0,672
"220762",12,7,19393,15,2487,15304,11697,1,"0",0,0,197
"73224",4,6,19805,2,763,11057,10397,1,"0",0,0,226
"525834",28,2,20452,17,5646,10994,10721,1,"0",0,0,818
"569827",30,4,19790,5,2101,10423,11433,2,"1",0,0,1149
"376492",20,1,20363,1,5051,12953,11995,1,"0",0,0,461
"484195",26,7,20366,6,4191,12953,13930,1,"0",0,0,733
"448714",24,5,19393,15,1361,12892,14107,1,"0",0,0,370
"521609",28,2,19977,14,691,11292,12889,1,"0",0,0,628
"92253",5,7,20363,1,5075,14814,10397,1,"0",0,0,551
"35911",2,4,20366,6,4010,14730,11618,1,"0",0,0,642
"570226",30,4,19790,5,2462,11433,14893,1,"0",0,0,2013
"209974",11,6,19805,2,462,14107,10397,1,"0",0,0,1587
"139203",8,3,19805,2,2131,10721,12953,2,"1",0,0,184
"165906",9,4,19790,5,1656,13198,14869,1,"0",0,0,920
"35696",2,4,20363,1,5001,10868,10397,1,"0",0,0,192
"184314",10,5,19790,5,2303,13487,14492,1,"0",0,0,980
"269463",14,2,19393,15,1991,12889,14831,1,"0",0,0,386
"458609",24,5,19790,5,824,14747,14869,1,"0",0,0,689
"285287",15,3,20363,1,5094,10397,15412,1,"0",0,0,152
"438340",23,4,20398,10,4156,13303,13244,1,"0",0,0,859
"150153",8,3,19977,14,2100,12266,11697,1,"0",0,0,966
"548272",29,3,19790,5,2193,13487,14747,1,"0",0,0,1399
"227117",12,7,20363,1,5401,10185,10397,1,"0",0,0,500
"430818",23,4,19393,15,2061,14908,14831,1,"0",0,0,342
"8015",1,3,19790,5,1863,10397,13303,1,"0",0,0,594
"466468",25,6,19790,5,2164,12892,12478,1,"1",0,0,2475
"333464",18,6,19393,15,2958,13495,12191,2,"1",0,0,302
"70434",4,6,20452,17,3756,11292,14524,1,"0",0,0,1482
"507276",27,1,20398,10,4087,11977,13930,1,"0",0,0,174
"119832",7,2,20436,7,939,14635,13871,1,"0",0,0,1299
"442164",23,4,19805,2,2686,11057,11697,1,"0",0,0,632
"179863",10,5,19393,15,1364,13796,11292,1,"0",0,0,957
"199267",11,6,19977,14,2188,11292,11697,1,"1",0,0,1703
"119272",7,2,20409,4,1730,14635,12478,1,"0",0,0,1074
"520459",28,2,19805,2,2273,12478,10721,1,"0",0,0,187
"370853",20,1,19805,2,289,14100,14122,1,"0",0,0,268
"373585",20,1,19805,2,1874,14100,10721,2,"1",0,0,280
"68007",4,6,20366,6,4339,12266,15016,1,"0",0,0,667
"317922",17,5,20398,10,3729,11298,13230,1,"0",0,0,1231
"314088",17,5,19805,2,2665,14100,13303,1,"0",0,0,1013
"338940",18,6,20416,11,1971,11697,11042,1,"1",0,0,1062
"217915",12,7,19393,15,2347,10821,14843,1,"0",0,0,1565
"542974",29,3,19393,15,4048,12953,11292,1,"0",0,0,1620
"146686",8,3,19805,2,1209,14679,13303,1,"0",0,0,2267
"551396",29,3,20304,13,5827,12892,10157,1,"0",0,0,577
"48136",3,5,19977,14,1882,12892,11618,2,"1",0,0,2454
"99372",6,1,19930,3,1950,14771,14679,1,"0",0,0,447
"522788",28,2,20378,16,5743,14107,10800,1,"0",0,0,369
"248846",13,1,20397,12,5597,11278,15249,1,"0",0,0,716
"125862",7,2,19393,15,1388,14893,11292,1,"0",0,0,909
"414571",22,3,19393,15,1491,14679,14831,1,"0",0,0,417
"96503",5,7,20304,13,5222,14252,11292,2,"1",0,0,852
"537762",28,2,20452,17,4402,14122,12953,1,"0",0,0,335
"513376",27,1,19393,15,265,13232,13198,1,"0",0,0,405
"510437",27,1,20304,13,4243,14869,15389,2,"1",0,0,175
"36809",2,4,20409,4,1453,11697,14843,2,"1",0,0,1046
"311257",16,4,20363,1,5196,10785,11433,1,"0",0,0,537
"68113",4,6,20378,16,6266,14986,12264,1,"0",0,0,849
"478447",25,6,20397,12,5560,11057,13230,1,"0",0,0,413
"268726",14,2,19393,15,152,11278,10397,1,"0",0,0,547
"379392",20,1,19790,5,708,10693,10397,1,"0",0,0,214
"511357",27,1,20304,13,5904,12266,13244,1,"1",0,0,468
"402581",21,2,20363,1,4889,10792,12478,1,"0",0,0,301
"81234",5,7,19790,5,2691,12173,12892,1,"0",0,0,2556
"15334",1,3,19930,3,546,12892,11618,1,"0",0,0,2454
"42668",3,5,19805,2,2094,11057,14107,1,"1",0,0,1773
"289171",15,3,19790,5,2035,13342,10397,1,"0",0,0,669
"572164",30,4,20304,13,4133,14869,15370,1,"0",0,0,926
"273413",15,3,19977,14,1523,11618,14843,1,"0",0,0,1608
"19159",2,4,19930,3,2,14747,11278,1,"0",0,0,2329
"308088",16,4,20409,4,903,10529,14635,2,"0",0,0,1180
"259260",14,2,20416,11,806,12889,10397,1,"0",0,0,1747
"252296",13,1,20363,1,5217,13487,10529,1,"0",0,0,1050
"518239",27,1,19393,15,1865,10397,12889,1,"0",0,0,1747
"279861",15,3,20416,11,404,10397,12892,1,"0",0,0,1947
"335095",18,6,19393,15,5679,11278,10693,1,"1",0,0,562
"306430",16,4,19393,15,2106,14492,10397,2,"0",0,0,356
"130094",7,2,20397,12,5088,13931,14100,1,"0",0,0,212
"374769",20,1,19977,14,1847,11298,12264,1,"0",0,0,1172
"30466",2,4,19805,2,116,13830,11298,1,"0",0,0,3711
"435644",23,4,20452,17,5892,14492,12953,1,"0",0,0,431
"165155",9,4,19790,5,993,12339,13487,1,"0",0,0,503
"413090",22,3,20304,13,5257,12992,11292,1,"1",0,0,771
"491507",26,7,20397,12,5221,11057,11641,1,"0",0,0,118
"119759",7,2,19805,2,2755,11298,14747,1,"0",0,0,1660
"504624",27,1,20363,1,4872,12478,14524,1,"0",0,0,288
"61767",4,6,19930,3,1946,14771,12892,1,"0",0,0,337
"273945",15,3,19977,14,527,14635,12266,1,"0",0,0,861
"54944",3,5,19790,5,1336,10397,10849,1,"0",0,0,1640
"278586",15,3,20397,12,5204,11066,11057,1,"0",0,0,347
"270892",14,2,19393,15,1795,14771,12889,1,"0",0,0,414
"213193",12,7,20409,4,797,10721,10397,1,"0",0,0,946
"353783",19,7,19805,2,1471,14747,13303,1,"0",0,0,2724
"522105",28,2,19977,14,206,13204,11292,1,"0",0,0,1546
"419770",22,3,20397,12,5624,13485,11057,1,"0",0,0,708
"341795",18,6,20409,4,117,12451,11697,1,"0",0,0,319
"517960",27,1,19977,14,372,12173,14771,1,"0",0,0,2398
"19169",2,4,19930,3,12,14747,10721,2,"0",0,0,2496
"18505",2,4,20398,10,3418,11637,11298,2,"1",0,0,968
"53893",3,5,19805,2,545,11057,11278,1,"1",0,0,331
"116580",6,1,20436,7,1151,13204,13891,1,"0",0,0,2171
"466347",25,6,19790,5,2027,10721,11697,1,"0",0,0,1237
"127580",7,2,19393,15,2807,12191,15304,1,"0",0,0,781
"96858",5,7,20304,13,5583,12892,14893,1,"0",0,0,373
"242670",13,1,20304,13,3415,12892,14831,1,"0",0,0,308
"564582",30,4,19393,15,1600,12264,10397,1,"0",0,0,534
"534672",28,2,20398,10,3455,11423,13930,1,"0",0,0,299
"182484",10,5,19930,3,752,14747,11884,2,"1",0,0,224
"140024",8,3,20363,1,5141,10397,13795,1,"0",0,0,399
"140983",8,3,20409,4,1146,11697,14524,1,"0",0,0,805
"527430",28,2,19393,15,1725,14635,10821,1,"0",0,0,919
"61649",4,6,19930,3,1372,14747,11292,1,"0",0,0,1024
"370939",20,1,19805,2,1355,14843,13303,1,"0",0,0,1045
"341095",18,6,20452,17,3450,13930,11066,2,"1",0,0,296
"520820",28,2,19977,14,2141,11292,14570,1,"0",0,0,804
"128172",7,2,19393,15,5441,13204,13342,2,"0",0,0,1066
"456503",24,5,20398,10,3776,14524,12953,1,"0",0,0,292
"524386",28,2,20416,11,939,11292,12889,1,"0",0,0,628
"593277",31,5,20397,12,5172,11278,10792,2,"1",0,0,296
"7946",1,3,19790,5,1779,13487,11292,1,"0",0,0,680
"508992",27,1,20416,11,1673,11066,13204,1,"0",0,0,802
"180835",10,5,19393,15,807,14908,12889,1,"0",0,0,226
"106416",6,1,19977,14,1660,14570,14771,1,"0",0,0,192
"183268",10,5,19805,2,2139,10721,11278,1,"0",0,0,399
"538141",28,2,20363,1,4846,12953,13931,1,"0",0,0,296
"69495",4,6,19805,2,1055,14679,11298,1,"0",0,0,1171
"269430",14,2,19393,15,1638,12889,14570,1,"0",0,0,345
"345556",19,7,19393,15,3706,14893,10800,1,"0",0,0,358
"124485",7,2,19977,14,1766,13495,11618,1,"0",0,0,1167
"300249",16,4,19790,5,1808,10397,12191,1,"0",0,0,696
"590684",31,5,19393,15,952,13198,11292,1,"0",0,0,533
"295618",16,4,20397,12,5355,15624,11057,2,"1",0,0,460
"336176",18,6,19805,2,290,12892,11057,1,"0",0,0,2125
"316642",17,5,19393,15,223,12896,11259,1,"0",0,0,293
"340823",18,6,19790,5,3092,10397,13891,1,"0",0,0,1900
"329116",17,5,19790,5,2305,14683,10397,1,"1",0,0,874
"489895",26,7,19977,14,674,11042,11618,1,"0",0,0,404
"552730",29,3,19805,2,102,12173,11298,1,"0",0,0,3784
"481943",26,7,19393,15,3187,12892,10821,1,"0",0,0,2329
"39146",3,5,20398,10,3872,11298,14814,2,"1",0,0,190
"544880",29,3,20378,16,5729,14689,14107,1,"0",0,0,455
"2592",1,3,19393,15,6171,13495,10693,1,"0",0,0,471
"340626",18,6,19790,5,2739,14869,10423,1,"0",0,0,1086
"526423",28,2,19393,15,262,13158,12191,1,"0",0,0,441
"439096",23,4,19805,2,2875,13244,11298,1,"0",0,0,431
"208788",11,6,20409,4,179,12889,12954,1,"0",0,0,231
"352658",19,7,19393,15,2764,14771,14107,1,"0",0,0,651
"34357",2,4,19977,14,1235,11697,13930,1,"0",0,0,1182
"458235",24,5,19790,5,31,10397,11298,1,"0",0,0,731
"99389",6,1,19805,2,2438,11298,11292,1,"0",0,0,641
"16117",1,3,19805,2,496,11109,14107,1,"0",0,0,551
"328516",17,5,19790,5,1764,13487,11278,1,"0",0,0,931
"337859",18,6,20397,12,5089,11057,15412,2,"1",0,0,177
"542196",29,3,19393,15,1159,11292,13487,1,"0",0,0,680
"82772",5,7,20397,12,5683,12992,11057,1,"0",0,0,640
"332957",18,6,19393,15,4918,12889,15016,1,"0",0,0,1371
"40197",3,5,20436,7,1258,13204,11618,1,"0",0,0,937
"141146",8,3,20409,4,1489,10721,11278,1,"0",0,0,399
